movieId,title_tmdb,genres,actors,directors,overview,original_language,poster_path,avg_rating,total_rating_users,popularity_score,imdbId,tmdbId
60,The Indian in the Cupboard,Adventure|Children|Fantasy,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat,Frank Oz,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,en,https://image.tmdb.org/t/p/w500/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg,3.235294117647059,34.0,11.502596669524573,113419,11359.0
61,Eye for an Eye,Drama|Thriller,Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard,John Schlesinger,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",en,https://image.tmdb.org/t/p/w500/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,3.75,6.0,7.297163058957425,116260,17182.0
62,Mr. Holland's Opus,Drama,Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy,Stephen Herek,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",en,https://image.tmdb.org/t/p/w500/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg,3.70625,80.0,16.286927179504726,113862,2054.0
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy|Crime,Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Vivica A. Fox,Paris Barclay,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",en,https://image.tmdb.org/t/p/w500/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,2.7142857142857144,7.0,5.644198470273841,116126,10607.0
64,Two If by Sea,Comedy|Romance,Sandra Bullock|Denis Leary|Yaphet Kotto|Stephen Dillane|Tracey Cherelle Jones,Bill Bennett,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.",en,https://image.tmdb.org/t/p/w500/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,2.2,5.0,3.941870832301721,118002,19760.0
65,Bio-Dome,Comedy,Pauly Shore|Stephen Baldwin|William Atherton|Joey Lauren Adams|Teresa Hill,Jason Bloom,"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.",en,https://image.tmdb.org/t/p/w500/pjSkGZAvksrbO6tGain8PJ3rfC7.jpg,2.532258064516129,31.0,8.776137689347694,115683,9536.0
66,Lawnmower Man 2: Beyond Cyberspace,Action|Sci-Fi|Thriller,Patrick Bergin|Matt Frewer|Austin O'Brien|Ely Pouget|Camille Cooper,Farhad Mann,"After being rescued from the ruins of Virtual Space Industries, Jobe is rebuilt and reconnected to virtual reality by corporate mogul Jonathan Walker. Years later, teenage hacker Peter Parkette helps Jobe locate Benjamin Trace, the original creator of virtual reality, only to uncover Jobe’s plan to launch a new world order using Walker’s tech. Now, Peter, Trace, Cori, and a band of runaways must stop Jobe and Walker before they enslave humanity through cyberspace.",en,https://image.tmdb.org/t/p/w500/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,2.5,9.0,5.756462732485115,116839,11525.0
68,French Twist,Comedy|Romance,Victoria Abril|Josiane Balasko|Alain Chabat|Ticky Holgado|Catherine Hiegel,Josiane Balasko,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",fr,https://image.tmdb.org/t/p/w500/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,3.4,5.0,6.091982195375387,113149,4482.0
69,Friday,Comedy,Ice Cube|Chris Tucker|Nia Long|Tommy Lister Jr.|John Witherspoon,F. Gary Gray,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",en,https://image.tmdb.org/t/p/w500/g57KcE8tbpp3RK3DlIhPkfA6DE2.jpg,3.775,20.0,11.493072202405921,113118,10634.0
70,From Dusk Till Dawn,Action|Comedy|Horror|Thriller,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu,Robert Rodriguez,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",en,https://image.tmdb.org/t/p/w500/uBoQytp3KTQFaVqTe6d0ECGaKh9.jpg,3.5090909090909093,55.0,14.125325023852435,116367,755.0
71,Fair Game,Action,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval,Andrew Sipes,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",en,https://image.tmdb.org/t/p/w500/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,1.7,5.0,3.0459910976876934,113010,11859.0
72,Kicking and Screaming,Comedy|Drama,Josh Hamilton|Olivia d'Abo|Chris Eigeman|Parker Posey|Jason Wiles,Noah Baumbach,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",en,https://image.tmdb.org/t/p/w500/ynAtSpTou7snNOq32djzILw9VCA.jpg,3.2142857142857144,7.0,6.683919241113758,113537,28387.0
73,Les Miserables,Drama|War,Jean-Paul Belmondo|Michel Boujenah|Alessandra Martines|Salomé Lelouch|Annie Girardot,Claude Lelouch,"In France during World War II, a poor and illiterate man, Henri Fortin, is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",fr,https://image.tmdb.org/t/p/w500/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg,3.4615384615384617,13.0,9.135198448668202,113828,48750.0
74,Bed of Roses,Drama|Romance,Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina,Michael Goldenberg,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",en,https://image.tmdb.org/t/p/w500/zCXvHCEm8334d0d646ldDkXnKws.jpg,4.0,8.0,8.788898309344878,115644,20927.0
75,Big Bully,Comedy|Drama,Rick Moranis|Tom Arnold|Julianne Phillips|Carol Kane|Jeffrey Tambor,Steve Miner,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",en,https://image.tmdb.org/t/p/w500/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,2.2,5.0,3.941870832301721,115676,36929.0
76,Screamers,Action|Sci-Fi|Thriller,Peter Weller|Jennifer Rubin|Roy Dupuis|Andrew Lauer|Liliana Komorowska,Christian Duguay,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",en,https://image.tmdb.org/t/p/w500/eKhU6tCiKppMkn8WvLJuqvd6SXe.jpg,3.4,15.0,9.426801655615256,114367,9102.0
77,Nico Icon,Documentary,Nico|Tina Aumont|Christian Aaron Boulogne|Jackson Browne|Jim Morrison,Susanne Ofteringer,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",en,https://image.tmdb.org/t/p/w500/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,4.0,1.0,2.772588722239781,113973,124626.0
78,The Crossing Guard,Action|Crime|Drama|Thriller,Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie,Sean Penn,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",en,https://image.tmdb.org/t/p/w500/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg,3.3333333333333335,3.0,4.620981203732969,112744,27526.0
79,The Juror,Drama|Thriller,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini,Brian Gibson,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",en,https://image.tmdb.org/t/p/w500/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,2.764705882352941,17.0,7.991027801242337,116731,9623.0
80,The White Balloon,Children|Drama,Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadr Orafaee|Anna Borkowska|Mohammad Shahani,Jafar Panahi,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,fa,https://image.tmdb.org/t/p/w500/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,4.0,2.0,4.394449154672439,112445,46785.0
81,Things to Do in Denver When You're Dead,Crime|Drama|Romance,Andy García|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams,Gary Fleder,Five different criminals face imminent death after botching a job quite badly.,en,https://image.tmdb.org/t/p/w500/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,3.107142857142857,14.0,8.41429883913901,114660,400.0
82,Antonia's Line,Comedy|Drama,Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Carolien Spoor,Marleen Gorris,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",nl,https://image.tmdb.org/t/p/w500/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,3.875,8.0,8.514245237177851,112379,880.0
83,Once Upon a Time... When We Were Colored,Drama|Romance,Al Freeman Jr.|Phylicia Rashād|Paula Kelly|Salli Richardson-Whitfield|Anna Maria Horsford,Tim Reid,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,en,https://image.tmdb.org/t/p/w500/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,3.0,1.0,2.0794415416798357,114039,146599.0
85,Angels and Insects,Drama|Romance,Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall,Philip Haas,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",en,https://image.tmdb.org/t/p/w500/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,3.857142857142857,7.0,8.020703089336509,112365,8447.0
86,White Squall,Action|Adventure|Drama,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto,Ridley Scott,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",en,https://image.tmdb.org/t/p/w500/muhTVa52IufjTaqNseXFQUAEuyG.jpg,3.966666666666667,15.0,10.997935264884466,118158,10534.0
87,Dunston Checks In,Children|Comedy,Sam the Orangutan|Jason Alexander|Faye Dunaway|Rupert Everett|Graham Sack,Ken Kwapis,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",en,https://image.tmdb.org/t/p/w500/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,2.5,7.0,5.19860385419959,116151,17414.0
88,Black Sheep,Comedy,Chris Farley|David Spade|Tim Matheson|Gary Busey|Chris Owen,Penelope Spheeris,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",en,https://image.tmdb.org/t/p/w500/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,3.15625,16.0,8.942329617177432,115697,13997.0
89,Nick of Time,Action|Thriller,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia,John Badham,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,en,https://image.tmdb.org/t/p/w500/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,3.25,10.0,7.793159636594705,113972,2086.0
92,Mary Reilly,Drama|Horror|Thriller,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close,Stephen Frears,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",en,https://image.tmdb.org/t/p/w500/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,2.625,8.0,5.767714515507576,117002,9095.0
93,Vampire in Brooklyn,Comedy|Horror|Romance,Angela Bassett|Eddie Murphy|Allen Payne|Kadeem Hardison|John Witherspoon,Wes Craven,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",en,https://image.tmdb.org/t/p/w500/fodPA5x3REtOwColG17CucreZqM.jpg,2.8333333333333335,9.0,6.523991096816464,114825,12158.0
