index,actor,movies_count,total_users,avg_rating,image_url
6506,Hayden Christensen,10,213,3.2230000000000003,https://image.tmdb.org/t/p/w500/hqEgJYEUvZvL9ytmmiYBbbt63qd.jpg
6639,Herbert Lom,10,55,3.307,https://image.tmdb.org/t/p/w500/j5H9KKuVTosFLB2hLxNH9uEg5OV.jpg
6234,Greta Gerwig,10,31,2.7510000000000003,https://image.tmdb.org/t/p/w500/3H0xzU12GTNJyQTpGysEuI9KyiQ.jpg
6352,Haley Joel Osment,10,280,2.9170000000000003,https://image.tmdb.org/t/p/w500/2rnMTQB9Q3vLtmRyyUaenVwSgfY.jpg
35,Abbie Cornish,10,66,3.282,https://image.tmdb.org/t/p/w500/dgbIbPhVEyWIz0HIuaLGrH6BUEz.jpg
14979,Ron Livingston,10,162,3.344,https://image.tmdb.org/t/p/w500/pr5CjWnkaf5WKTIYh8wtNufjmyb.jpg
1781,Bernie Mac,10,47,2.512,https://image.tmdb.org/t/p/w500/o1LQ83S4ZYvj84HYeWAzEV7Cg95.jpg
3098,Christoph Waltz,10,208,3.435,https://image.tmdb.org/t/p/w500/jMvLGCVXLaBqjRLf5olyvEucZob.jpg
16719,Tchéky Karyo,10,138,3.293,https://image.tmdb.org/t/p/w500/jrtGiLYaALwDZgF39Hlgb8O1XZ1.jpg
4689,Edward James Olmos,10,163,3.5269999999999997,https://image.tmdb.org/t/p/w500/mXnilUrQBIMLHSQkPjQk99mX70x.jpg
13265,Olivia de Havilland,10,68,3.5140000000000002,https://image.tmdb.org/t/p/w500/9pIjSCaOSIp9IbMVUaZhQ4dWc9F.jpg
15117,Rubén Blades,10,55,2.772,https://image.tmdb.org/t/p/w500/kOgVo3qDJ9jXgIZJRJI3I1bm6sA.jpg
14917,Roger Moore,10,153,3.224,https://image.tmdb.org/t/p/w500/6sZGGtq7RHt8Pg6ynUMrPJPuTlj.jpg
10938,Maaya Sakamoto,10,23,3.3049999999999997,https://image.tmdb.org/t/p/w500/hPz2oEQui8a4q9aXdBugQf93ONq.jpg
4005,David Tennant,10,29,3.4130000000000003,https://image.tmdb.org/t/p/w500/pQHLJEOEcKpPpyiIheh47AJ5INS.jpg
8047,Jesse Bradford,10,128,3.059,https://image.tmdb.org/t/p/w500/aT3eZzGDMKrwlYgHtwBH4KHKa64.jpg
4058,Dean Stockwell,10,41,3.1990000000000003,https://image.tmdb.org/t/p/w500/gdHo8LNElMf1XxoRYgi0UUzbJuB.jpg
10967,Madeline Kahn,10,180,3.354,https://image.tmdb.org/t/p/w500/5jbkrxx0uaymKDnv5EImUXxWQyN.jpg
10945,Macaulay Culkin,10,222,2.73,https://image.tmdb.org/t/p/w500/5lSoFnWb4HmxEREqcFvBGgXu5H.jpg
535,Ali Larter,10,93,2.722,https://image.tmdb.org/t/p/w500/2HOlaSd30yBCrr366GfPG2PF6D8.jpg
3128,Christopher Lambert,10,127,2.93,https://image.tmdb.org/t/p/w500/qKmxieTgzvsA5hSA7w1VoHizmmE.jpg
16906,Tia Carrere,10,332,3.1399999999999997,https://image.tmdb.org/t/p/w500/rnHioNQkSmBAMgEBseu9bu6vw9l.jpg
13871,Peter Ustinov,10,62,3.4590000000000005,https://image.tmdb.org/t/p/w500/brhFhJxwk0zgSB2P2oqMTDOVbmJ.jpg
10847,Lukas Haas,10,68,2.761,https://image.tmdb.org/t/p/w500/6LNGu3o2aBiYNTDkbXMDIGyQtBh.jpg
4019,David Wenham,10,127,3.027,https://image.tmdb.org/t/p/w500/F7CWSqUE75HtrcdqIQ7UMZ9aTX.jpg
1697,Ben Johnson,10,48,2.951,
7007,Isabella Rossellini,10,114,3.601,https://image.tmdb.org/t/p/w500/z0zojT6nwDxi35HMcXlVpBfuBAU.jpg
8479,John DiMaggio,10,39,3.601,https://image.tmdb.org/t/p/w500/qcbQe71nSlULDsP1OxTqltEKFbl.jpg
16879,Thomas Kretschmann,10,104,3.127,https://image.tmdb.org/t/p/w500/kBnPu1KREhckuPpnAUppm24kkVX.jpg
5258,Ewen Bremner,10,154,3.059,https://image.tmdb.org/t/p/w500/kPz9fySywEH9npKnkWE6cvNoItO.jpg
5914,George W. Bush,10,121,3.6149999999999998,https://image.tmdb.org/t/p/w500/6u9fUB5p0ugbMrPoQ5GF7baERiA.jpg
4623,Eddie Marsan,10,158,3.558,https://image.tmdb.org/t/p/w500/9atfOgIxhfOKvv2be8HEp6SzOct.jpg
8865,Josh Gad,10,59,3.137,https://image.tmdb.org/t/p/w500/bgRWcrD9hfaa2f7RUWJzxmJaWuD.jpg
13785,Peter Coyote,10,196,3.229,https://image.tmdb.org/t/p/w500/AglpxXP9wBM567UMGL9DAMbid1V.jpg
13101,Noah Taylor,10,164,3.6020000000000003,https://image.tmdb.org/t/p/w500/i6yQ74pzjmQKE1f3br1LeZloWN1.jpg
2769,Charles Dance,10,111,3.088,https://image.tmdb.org/t/p/w500/3xHwq5lchAI6mfW0aGQOEijexv6.jpg
14780,Robert Pattinson,10,60,2.8,https://image.tmdb.org/t/p/w500/8A4PS5iG7GWEAVFftyqMZKl3qcr.jpg
16201,Stephen Dillane,10,64,3.651,https://image.tmdb.org/t/p/w500/qjIa6pXD4Z7nL7nH2LxyHDfxNgC.jpg
8905,Joss Ackland,10,115,3.251,https://image.tmdb.org/t/p/w500/2votqyrYGvSsXKaPNIa0CZtvBMY.jpg
1590,Barbra Streisand,10,63,3.3840000000000003,https://image.tmdb.org/t/p/w500/6YD223jsdZX7VnWSjGjP1S7Xj6X.jpg
5858,George C. Scott,10,171,3.655,https://image.tmdb.org/t/p/w500/bYIY4S6yfbBsngerOicQbzPgmFr.jpg
5889,George Kennedy,10,209,3.246,https://image.tmdb.org/t/p/w500/fIVmcPEcPmh0Rbx4mYf9aneCmDe.jpg
15818,Shelley Winters,10,30,3.775,https://image.tmdb.org/t/p/w500/nCWHQ21r83JmcEVEvOAIzUyiuBh.jpg
16671,Tara Reid,10,43,1.704,https://image.tmdb.org/t/p/w500/94484Iheg04yA1UbiXoBAOB6330.jpg
10516,Linda Fiorentino,10,272,3.2640000000000002,https://image.tmdb.org/t/p/w500/kG0O5DRNJfIgxqv9eXkCq8eeR9U.jpg
10509,Linda Cardellini,10,44,3.3840000000000003,https://image.tmdb.org/t/p/w500/bcycvynDprC1rrhBNrnBjn5uOUd.jpg
5906,George Sanders,10,114,3.0740000000000003,
14089,R. Lee Ermey,10,206,3.125,https://image.tmdb.org/t/p/w500/aXFJlEGHlQT7bwxkKwq6Sx7PeEp.jpg
8380,Joey Lauren Adams,10,190,3.0829999999999997,https://image.tmdb.org/t/p/w500/A7p7Rrda5tmYQvlcCY5UXCpT5tq.jpg
15272,Saffron Burrows,10,84,3.056,https://image.tmdb.org/t/p/w500/2qMLZh9XWquBt7TZF9wmDiOtJdm.jpg
11028,Mako,10,55,3.2159999999999997,https://image.tmdb.org/t/p/w500/qrt9yI5sEEemzVAEh8mtI6E68L0.jpg
14323,Regina Hall,10,119,2.477,https://image.tmdb.org/t/p/w500/jiFZ4xNrvUUZLBHnJu71CvdN4kj.jpg
13425,Pat Hingle,10,219,3.1710000000000003,
3206,Claire Forlani,10,91,2.701,https://image.tmdb.org/t/p/w500/4xy9tARkNN3nAnDhHvMSeEt18mz.jpg
15815,Shelley Long,10,100,2.482,https://image.tmdb.org/t/p/w500/mJuDa3tiF1d34phattCVWVrFKIq.jpg
4535,Dudley Moore,10,36,2.471,https://image.tmdb.org/t/p/w500/2wYUPsmtoi3dF19znXBXaAAkpga.jpg
4974,Emma Roberts,10,47,3.105,https://image.tmdb.org/t/p/w500/utggW2yIufP3A5CGdT8H5mXyGLs.jpg
5874,George Dzundza,10,213,2.972,https://image.tmdb.org/t/p/w500/wmnQQn0dFygl90M2N8tlWlpGHzV.jpg
5121,Ernest Borgnine,10,123,3.6350000000000002,https://image.tmdb.org/t/p/w500/JSHX01ZFEkIvt17HoeedsvCz1.jpg
8580,John Mahoney,10,121,3.343,https://image.tmdb.org/t/p/w500/paVSw7Brdp6MKa2j4UPukA0KHs3.jpg
11735,Matthew Goode,10,137,3.4869999999999997,https://image.tmdb.org/t/p/w500/3XaKKl0bKswTWbJ0Lh9nZ4UdAQo.jpg
2844,Charlotte Gainsbourg,10,65,3.847,https://image.tmdb.org/t/p/w500/54RgTfNxhiTsaZfmCXWYLeZgMlC.jpg
10000,Kyle MacLachlan,10,208,3.1870000000000003,https://image.tmdb.org/t/p/w500/7gNyx8fYAUdOp2jpCEH3dyFbeV.jpg
14527,Richard Pryor,10,50,2.991,https://image.tmdb.org/t/p/w500/5hLh0btIkqYPbDmJ0i4WZo9OAt2.jpg
4432,Donnie Yen,10,113,3.376,https://image.tmdb.org/t/p/w500/hTlhrrZMj8hZVvD17j4KyAFWBHc.jpg
9959,Kristy Swanson,10,105,2.418,https://image.tmdb.org/t/p/w500/eoEhyZcJ1NMVAKefRh0E5adRMGh.jpg
10075,Lara Flynn Boyle,10,166,3.123,https://image.tmdb.org/t/p/w500/1VL97IlddM29sypHuI36XY2h5Z2.jpg
17185,Tony Curtis,10,73,3.696,https://image.tmdb.org/t/p/w500/6Pj1XkYdI5Wc40Jl0UxJk8PPwlY.jpg
10305,Lena Olin,10,53,3.1740000000000004,https://image.tmdb.org/t/p/w500/tUg7cH4qLqs5WdOIH0WMQby9kWH.jpg
8626,John Rhys-Davies,10,367,2.488,https://image.tmdb.org/t/p/w500/bfn4WvhGo2QKYtv5ynk7tKu7NnL.jpg
8635,John Saxon,10,114,2.809,https://image.tmdb.org/t/p/w500/rQh2ddJYtP3x2g1mnlFBQz547FO.jpg
11558,Mary Elizabeth Winstead,10,119,3.304,https://image.tmdb.org/t/p/w500/i1RjhPH8XypvR0W7zKCLrFxph4D.jpg
10816,Lucy Liu,10,317,3.2560000000000002,https://image.tmdb.org/t/p/w500/9nbtjqsx3De7hO2XDtrBQ7M9VCH.jpg
3466,Crispin Glover,10,238,2.853,https://image.tmdb.org/t/p/w500/imBnLpSXvg61qDDdEfvL6R4ITKt.jpg
10730,Louis C.K.,10,57,3.655,https://image.tmdb.org/t/p/w500/faKr66V0EzJVMXwr0kIlSr9vfp7.jpg
10752,Louise Fletcher,10,196,2.649,https://image.tmdb.org/t/p/w500/hN15em5LqXqDe1QgDa6lXK9fx3z.jpg
17382,Téa Leoni,10,192,3.0420000000000003,https://image.tmdb.org/t/p/w500/vWijsKTlNs9bgKdUVgsr2w4msGo.jpg
14244,Ray Romano,10,140,3.4189999999999996,https://image.tmdb.org/t/p/w500/zWT03QvuVYySlrjmHCojKrNYjoC.jpg
17397,Ulrich Thomsen,10,36,3.817,https://image.tmdb.org/t/p/w500/2D4ZA0QtTmuAgzzZfZdHdYJJf5x.jpg
15925,Sienna Miller,10,55,2.949,https://image.tmdb.org/t/p/w500/ygv1xVsgLlfCG1DJD0cuRmZqM1V.jpg
15920,Sidney Poitier,10,102,3.7659999999999996,https://image.tmdb.org/t/p/w500/fhMiCe3ScxBGKEX6Y6flEJm7iHd.jpg
5334,Felicity Jones,10,57,3.027,https://image.tmdb.org/t/p/w500/35KdWSfTldNEdsn4MUGFIRoxJEu.jpg
14248,Ray Walston,10,142,3.5730000000000004,https://image.tmdb.org/t/p/w500/pRVUmhdc9nxflBI5GJvokz0nPPb.jpg
10718,Lou Diamond Phillips,10,98,3.04,https://image.tmdb.org/t/p/w500/yqGZwaGe8XgoxfO7zmx7weGBaXZ.jpg
9299,Karl Urban,10,170,3.211,https://image.tmdb.org/t/p/w500/7Y96dAfg0HcFrcLjlD5eD9N0uj4.jpg
97,Adam Scott,10,78,3.225,https://image.tmdb.org/t/p/w500/b82C29R6fGiPoqIglQ4lzS6q2YX.jpg
13719,Penelope Ann Miller,10,131,3.018,https://image.tmdb.org/t/p/w500/6wjG6NUBKc6Ca4KX6G6V4t6sU2.jpg
17107,Tom Selleck,10,67,2.554,https://image.tmdb.org/t/p/w500/3JaeMTmbrufVo6BZsLVeRQ9V7JR.jpg
5625,Fredric March,10,26,3.314,https://image.tmdb.org/t/p/w500/285cjPToJMXn0ALimtQoqofgM2G.jpg
835,Andrew Garfield,10,131,3.678,https://image.tmdb.org/t/p/w500/5ydZ6TluPtxlz5G8nlWMB7SGmow.jpg
3411,Corey Feldman,10,251,2.648,https://image.tmdb.org/t/p/w500/9n5xDsrBFY0AFESmXOJEzEj4ezx.jpg
11908,Megumi Hayashibara,10,60,3.6019999999999994,https://image.tmdb.org/t/p/w500/jyWpocz6aNRQFgEv0mRD5VA9ff5.jpg
11920,Mekhi Phifer,10,108,3.152,https://image.tmdb.org/t/p/w500/jCvF0bpi9emIWBnu20MCMU0bwrf.jpg
4322,Dolph Lundgren,10,140,2.555,https://image.tmdb.org/t/p/w500/fisJpm05tw6GCJ4v62TKBCoWuZM.jpg
17742,Wallace Shawn,10,289,3.191,https://image.tmdb.org/t/p/w500/wVaM1WlFKDce4esThwL4XtNLhOe.jpg
5795,Gemma Arterton,10,39,2.984,https://image.tmdb.org/t/p/w500/Alfm28oyHNiYweNCUaMmrVjVMAT.jpg
1946,Bing Crosby,10,28,3.3560000000000003,https://image.tmdb.org/t/p/w500/pKd9vFb9t157v03D4BS1bc5PqOd.jpg
11868,Maya Rudolph,10,58,2.715,https://image.tmdb.org/t/p/w500/9QTtEfAmQOQcGhD12zzxdouLRh4.jpg
3656,Daniel Brühl,10,49,2.9370000000000003,https://image.tmdb.org/t/p/w500/3YlmTfiy5qZXkrdKGjaM1uMjGKP.jpg
11515,Martin Short,10,120,2.6710000000000003,https://image.tmdb.org/t/p/w500/vWoZIOk7K8TSKu1IN90akswsWjZ.jpg
14641,Rob Lowe,10,121,2.785,https://image.tmdb.org/t/p/w500/77decDyKXB34i9A1FnMM1suI5cA.jpg
699,Amber Heard,10,71,3.096,https://image.tmdb.org/t/p/w500/v5sbQVEkt5bE8Ifefy7NYKgmSpC.jpg
994,Ann-Margret,10,115,2.8259999999999996,https://image.tmdb.org/t/p/w500/7cq76gMW4Mal5cctMLCK8wilJ6.jpg
15467,Sarah Michelle Gellar,10,118,2.841,https://image.tmdb.org/t/p/w500/mr74lbU9MLcYV4aQDsfHp7rnwS4.jpg
8718,Jon Hamm,10,63,3.7159999999999997,https://image.tmdb.org/t/p/w500/mrXE5fZbEDPc7BEE5G21J6qrwzi.jpg
11968,Melvyn Douglas,10,45,3.686,https://image.tmdb.org/t/p/w500/4WuaoFCSdffenrKeCJAIX0MmyJt.jpg
8807,Jordana Brewster,10,109,2.754,https://image.tmdb.org/t/p/w500/ceL0zxeVbWfCfhoIDZIE1NYqBWb.jpg
17037,Tom Arnold,10,250,2.9490000000000003,https://image.tmdb.org/t/p/w500/z2ajL1ozVCS4Ug04zOGCNH06OPP.jpg
14708,Robert Forster,10,70,2.42,https://image.tmdb.org/t/p/w500/vGDifxN2PnO69rnpg6FoWkocFCD.jpg
5529,Frank Sinatra,10,77,3.7979999999999996,https://image.tmdb.org/t/p/w500/dafKPsivu50RdChBSrgGmMRenYt.jpg
15648,Selma Blair,10,190,2.9240000000000004,https://image.tmdb.org/t/p/w500/2rO5eN6hDB0JxMMZHxNKEuMRm1m.jpg
15706,Seymour Cassel,10,77,2.7039999999999997,https://image.tmdb.org/t/p/w500/3xAx3mu2VxpTIgdYe9RmSpyVwjH.jpg
1197,Anton Yelchin,9,37,3.2133333333333334,https://image.tmdb.org/t/p/w500/uOMWKYOLezo4ETMtrQt7uQBLSBh.jpg
2381,Buster Keaton,9,25,3.5577777777777775,
8317,Joe Don Baker,9,202,2.7944444444444443,https://image.tmdb.org/t/p/w500/7AEqsKLyAO3tt9bUufdirU1xXo8.jpg
3868,David Carradine,9,265,2.5,https://image.tmdb.org/t/p/w500/1X2GlkMKS9FIG1kGou7o6LRqAjz.jpg
5266,F. Murray Abraham,9,291,3.356666666666667,https://image.tmdb.org/t/p/w500/p2RYVGdrcP0m70BkkiKcwyrDeim.jpg
12814,Natascha McElhone,9,201,3.3233333333333333,https://image.tmdb.org/t/p/w500/9pxaoasotR1pdCXYSfN1pkm0geO.jpg
12327,Miguel Ferrer,9,70,3.288888888888889,https://image.tmdb.org/t/p/w500/n6VZ8OQmozHmnJQRwR55gBH8Tl0.jpg
4688,Edward Herrmann,9,87,2.6855555555555557,https://image.tmdb.org/t/p/w500/sO9IoAlw3CLJZT6UF35cZBcTYRV.jpg
3012,Chris Sarandon,9,313,3.171111111111111,https://image.tmdb.org/t/p/w500/jP92Lq3JHl8mbdxzcZ6PyCQDwa5.jpg
3821,Dave Franco,9,98,3.214444444444444,https://image.tmdb.org/t/p/w500/2diSplvpzCE5CrIKvTaplCKvwPq.jpg
13133,Noomi Rapace,9,109,3.378888888888889,https://image.tmdb.org/t/p/w500/zkg9wfbXZi9OqvwW2ku38zNC1Hk.jpg
12024,Michael Biehn,9,340,2.9966666666666666,https://image.tmdb.org/t/p/w500/9oFLsADWQm2TvU8XzLIzBbjdMkU.jpg
734,Amy Irving,9,60,3.5844444444444443,https://image.tmdb.org/t/p/w500/skJ1jxHZCbBL3fl3hf8LTjiLwhk.jpg
228,Akim Tamiroff,9,34,3.42,https://image.tmdb.org/t/p/w500/nhdT4BvYkcHhN8cR1fedWNw5a78.jpg
8374,Joely Richardson,9,152,2.893333333333333,https://image.tmdb.org/t/p/w500/yv6aLd1TY06HUJqZshEfs8j5twD.jpg
9687,Kevin Conroy,9,25,3.5688888888888886,https://image.tmdb.org/t/p/w500/4MVApMiARrecuVjTCPfi6Z7biLW.jpg
4914,Embeth Davidtz,9,155,3.387777777777778,https://image.tmdb.org/t/p/w500/nwsdu9lOsKJ5v9RwOCc7kAiuxSO.jpg
10388,Leslie Cheung,9,24,3.981111111111111,https://image.tmdb.org/t/p/w500/xdSUevukGCrayOdLd4Kd6YSJnKR.jpg
1163,Anthony Michael Hall,9,298,3.7600000000000002,https://image.tmdb.org/t/p/w500/nLthzoCuNxxd3KteIrnnMg1066G.jpg
10537,Lindsay Lohan,9,94,2.9655555555555555,https://image.tmdb.org/t/p/w500/9orbe4F0T16K8P0hWqn6vd6czMj.jpg
13428,Pat Morita,9,120,2.3944444444444444,https://image.tmdb.org/t/p/w500/dwnjbEvhKRanS5xTaI1NkZ98aM9.jpg
9668,Kerry Washington,9,192,3.0055555555555555,https://image.tmdb.org/t/p/w500/hCi43gRO7zfv3Mu8X1bpqtloyHT.jpg
7019,Isaiah Washington,9,61,2.933333333333333,https://image.tmdb.org/t/p/w500/3yY5h1t7AKZpf4lfdSMwDQvCroQ.jpg
7013,Isabelle Huppert,9,32,3.7533333333333334,https://image.tmdb.org/t/p/w500/3YQwWkpNKQeV5NUmdCH76Ne1gDP.jpg
14112,Rachel Griffiths,9,121,3.431111111111111,https://image.tmdb.org/t/p/w500/n7rKwLjZmbkBKWBwhj9SYzsRaF6.jpg
17974,William Sadler,9,433,2.8833333333333333,https://image.tmdb.org/t/p/w500/xC9sijoDnjS3oDZ5eszcGKHKAOp.jpg
9019,Julia Ormond,9,229,2.7911111111111113,https://image.tmdb.org/t/p/w500/u7Oz6nHfMSlXuT34K7Ffp4f2qgP.jpg
16870,Thomas Haden Church,9,145,3.4266666666666667,https://image.tmdb.org/t/p/w500/74NK9HCYvNafMggSp1PAK5Nwkpe.jpg
14638,Rob Corddry,9,59,3.1677777777777774,https://image.tmdb.org/t/p/w500/AjCLr5ZjP6iiP8D6SHQVCZ720nA.jpg
4844,Elizabeth Peña,9,107,3.312222222222222,https://image.tmdb.org/t/p/w500/uyUrPmtbwiGFOq8pIfYVQYgmBmK.jpg
8969,Judge Reinhold,9,269,3.1155555555555554,https://image.tmdb.org/t/p/w500/6R0vCxzSx1CaDAM9y9ZgmejUdiL.jpg
16604,Takeshi Kitano,9,112,3.9711111111111115,https://image.tmdb.org/t/p/w500/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg
10992,Maggie Cheung,9,73,3.828888888888889,https://image.tmdb.org/t/p/w500/thHNJCHSmNwhRI5EQXWwg7RzPd7.jpg
13908,Philip Baker Hall,9,252,3.442222222222222,https://image.tmdb.org/t/p/w500/ef7M9soBIv6iGnGEiCdsQ6ppjFl.jpg
9559,Kelly Macdonald,9,111,3.3844444444444446,https://image.tmdb.org/t/p/w500/k0yVocTnTMWlNdaeOO7YRViCdhO.jpg
4649,Edmond O'Brien,9,21,3.3600000000000003,https://image.tmdb.org/t/p/w500/wnB6xci7TzrEHwDYMvLSgY76qie.jpg
16032,Song Kang-ho,9,52,3.775555555555555,https://image.tmdb.org/t/p/w500/7dw9wIpFZ5nJZ3zqrue8t7hUUgQ.jpg
12127,Michael Lerner,9,40,3.4022222222222225,https://image.tmdb.org/t/p/w500/3sxj5vO97ZBsKREHBECbenOsY49.jpg
3259,Claude Rains,9,158,3.9822222222222226,https://image.tmdb.org/t/p/w500/agbKGRcw65QRfMPm1aDijUL1Lqd.jpg
3307,Clifton Collins Jr.,9,66,3.42,https://image.tmdb.org/t/p/w500/qG3doVXFax1EmYR1EqMvLbx5wwz.jpg
16675,Taraji P. Henson,9,74,3.551111111111111,https://image.tmdb.org/t/p/w500/jUU2X9mDwJaAniEmJOfvImBS9qb.jpg
2242,Bridget Moynahan,9,193,3.031111111111111,https://image.tmdb.org/t/p/w500/7WuwRCcwtBmJZ64pNsLbwhQCEA4.jpg
12287,Michelle Yeoh,9,196,3.4766666666666666,https://image.tmdb.org/t/p/w500/nrbHNzSMydpWK9um5VqWIFJihB5.jpg
6011,Gillian Anderson,9,86,2.761111111111111,https://image.tmdb.org/t/p/w500/60fOJNhmfEmyskQDmHStSMHRjgK.jpg
2138,Brenda Fricker,9,88,3.566666666666667,https://image.tmdb.org/t/p/w500/osvE1ZFs7SsqCzTpoTia8pUwamX.jpg
2050,Bonnie Bedelia,9,235,2.957777777777778,https://image.tmdb.org/t/p/w500/2dCd7HGOfmn4x7v97EcNIwy12io.jpg
10672,Lolita Davidovich,9,37,2.518888888888889,https://image.tmdb.org/t/p/w500/vQlk518qlef94XXJqtrkIqS3izo.jpg
12638,Moritz Bleibtreu,9,96,3.7344444444444442,https://image.tmdb.org/t/p/w500/xg2F0OM9ZTLrEvaQsqFSiMH79WB.jpg
14250,Ray Wise,9,50,2.942222222222222,https://image.tmdb.org/t/p/w500/60313U01R1j9eueDBXiIh9o55RQ.jpg
18310,Zhang Ziyi,9,225,3.1444444444444444,https://image.tmdb.org/t/p/w500/sjtAc10h5LaIaKV6Y1LoZoeE7HT.jpg
3003,Chris Penn,9,185,3.0822222222222226,https://image.tmdb.org/t/p/w500/nrLuLLx1iD4vGlwDWuPRECH1PEX.jpg
15033,Rosanna Arquette,9,73,2.893333333333333,https://image.tmdb.org/t/p/w500/qfS5G5VHW2gz2sYGDhIYRBoy3vY.jpg
15084,Rowan Atkinson,9,107,3.066666666666667,https://image.tmdb.org/t/p/w500/wxTgS4SFanVKbnvu9xqOzNJWJwz.jpg
15066,Rosie O'Donnell,9,273,3.1133333333333333,https://image.tmdb.org/t/p/w500/bfeIiPngsbLU7zK8sS18l3Pz3KR.jpg
13519,Patrick Warburton,9,74,2.981111111111111,https://image.tmdb.org/t/p/w500/nDoOii5HaGwPxYa28xFC2sDkF8y.jpg
3147,Christopher Reeve,9,200,3.04,https://image.tmdb.org/t/p/w500/vAGrPf3ajy6OVE3FhgABynZfybP.jpg
4619,Eddie Griffin,9,38,2.701111111111111,https://image.tmdb.org/t/p/w500/xPiiT0BnxpG04Xqmj6PciBC0o7I.jpg
4076,Deborah Kerr,9,38,3.1455555555555557,https://image.tmdb.org/t/p/w500/dHFhOEhHnn5cQjQN29IGRxzoxBP.jpg
17376,Tyrese Gibson,9,58,2.6377777777777776,https://image.tmdb.org/t/p/w500/jxoy4fbXNKFQtBdK73cLXEz3ufS.jpg
14470,Richard E. Grant,9,56,3.2777777777777777,https://image.tmdb.org/t/p/w500/6UXv8E4WWvRCKMQx1FQ0FJVyu0a.jpg
3886,David Duchovny,9,109,3.267777777777778,https://image.tmdb.org/t/p/w500/fD8GuLHOOSSAG98VjwN3NhAmqAJ.jpg
5400,Fisher Stevens,9,62,2.8466666666666667,https://image.tmdb.org/t/p/w500/wWC6wbLV56RJGtyytMmmGvi054t.jpg
8151,Jim Cummings,9,45,2.8377777777777777,https://image.tmdb.org/t/p/w500/c0sQPRCM5Ri3F4gVyxPr4AcPmIq.jpg
8008,Jeroen Krabbé,9,233,3.282222222222222,https://image.tmdb.org/t/p/w500/r26lZKUeLIaUt8DMotm4mdc4EaY.jpg
9329,Kate Bosworth,9,78,3.1844444444444444,https://image.tmdb.org/t/p/w500/ezaM2jsyrxXWVFN1SbH3UfAgZaG.jpg
16887,Thomas Mitchell,9,90,3.248888888888889,
15647,Selena Gomez,9,23,3.06,https://image.tmdb.org/t/p/w500/kEGPpTVNBFD25cgyEEsoOZSmaMv.jpg
9658,Keri Russell,9,50,3.5144444444444445,https://image.tmdb.org/t/p/w500/u81mC6vZwliDRfnX1DpdGmmex61.jpg
16568,Tadanobu Asano,9,36,3.4188888888888886,
17867,Wilford Brimley,9,141,3.1755555555555555,https://image.tmdb.org/t/p/w500/pOfcXSGKiHcdFIcnhBV3ibGUruW.jpg
8575,John Lynch,9,76,3.183333333333333,
8553,John Krasinski,9,28,2.6399999999999997,https://image.tmdb.org/t/p/w500/pmVGDb6Yl6OyFcHVGbu1EYNfyFK.jpg
3640,Dane Cook,9,35,3.08,https://image.tmdb.org/t/p/w500/4UGHKnDOf75GZR5z0QHjrhjfpIu.jpg
11488,Martin Donovan,9,60,3.0555555555555554,
399,Alessandro Nivola,9,131,3.302222222222222,https://image.tmdb.org/t/p/w500/53wfpjSwPTMwhfuOSdgGgojMI8m.jpg
7770,Jean-Paul Belmondo,9,49,3.8499999999999996,https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
3436,Courteney Cox,9,322,2.822222222222222,https://image.tmdb.org/t/p/w500/yA8dicwtcVuxG3gh94QsaRb5gNb.jpg
11972,Mena Suvari,9,229,2.7577777777777777,https://image.tmdb.org/t/p/w500/xjqKvy0bos02oSKNYzC4mxLbQ0W.jpg
11770,Maura Tierney,9,117,3.131111111111111,https://image.tmdb.org/t/p/w500/4BCrwdHdC4iRSDimvkoYaXg2qki.jpg
2887,Cher,9,63,3.397777777777778,https://image.tmdb.org/t/p/w500/yDglV70XMu2cBWZigp5Jxd4etfv.jpg
3406,Corbin Bernsen,9,74,3.0833333333333335,https://image.tmdb.org/t/p/w500/zkftLlEO5fmKmcKienRKw9Gx0U9.jpg
14857,Robin Tunney,9,98,3.183333333333333,https://image.tmdb.org/t/p/w500/vOmWyYNoVEaPPvoto4IW8dSXn7I.jpg
12962,Nick Frost,9,198,3.3477777777777775,https://image.tmdb.org/t/p/w500/2CHS4t6miNGLgMQAjhFqb4fFuKS.jpg
3347,Colin Hanks,9,76,3.1422222222222222,https://image.tmdb.org/t/p/w500/iljyDSiJRcwJL8QXQZ2WTyU1wh5.jpg
14652,Robbie Coltrane,9,200,3.2344444444444442,https://image.tmdb.org/t/p/w500/jOHs3xvlwRiiG2CLtso5zzmGCXg.jpg
17751,Walter Brennan,9,22,3.6555555555555554,https://image.tmdb.org/t/p/w500/7hlZ3WbT4JQxeN3fLMongUXNHma.jpg
7392,James Le Gros,9,39,3.398888888888889,https://image.tmdb.org/t/p/w500/q7AgI7xjFDSQPlilkT17YddAc93.jpg
12002,Mia Wasikowska,9,45,3.3944444444444444,https://image.tmdb.org/t/p/w500/xOYlAZsLwFZ0gNHLnt1Hzuo2yqN.jpg
13311,Orlando Jones,9,89,2.703333333333333,https://image.tmdb.org/t/p/w500/ypN7IS7lXOAij4rfMd4NlcF7f6R.jpg
